Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
2,0,0,0,http://criminaldefensetoday.blogspot.com/2011/01/criminal-defense-lawyer-md.html,Criminal Defense: Criminal Defense Lawyer Md,137,25,http://www.pdn.ac.lk/med/departments/forensic/Vol.1 No.2.pdf,,Forensic - University Of Peradeniya,,"Dofollow, Content",,4/19/2018 14:51,8/18/2021 13:51,,en,0,0,,20
2,0,0,0,http://cuaav.org.au/index.php/associates,Associates,17,57,http://www.pdn.ac.lk/,,Peradiniya University of Peradeniya,,"Dofollow, Image",,11/6/2016 3:18,7/14/2021 10:32,,,0,0,,33
2,22,7,0,http://daxue.118cha.com/haiwai.html,?????? - 118?????,873,1628,http://www.pdn.ac.lk/,,University of Peradeniya,IP,Dofollow,,1/23/2018 13:48,7/29/2021 16:21,,,0,0,,817
2,8,7,1,http://daxue.quchacha.com/haiwai.html,??????_??????_??????_??_???,191,1827,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,3/19/2021 16:41,8/9/2021 11:44,,,0,0,,823
2,33,9,1,http://de.physnet.net/PhysNet/asia.html,PhysDep - Asian Physics Departments,23,347,http://www.pdn.ac.lk/sci/physics/,,Department of Physics,,Dofollow,,8/9/2013 12:05,8/12/2021 6:31,,,0,0,,143
2,32,8,0,http://deletionpedia.org/en/The_Ryde_Gold_Medal,The Ryde Gold Medal - Deletionpedia.org,78,10,http://www.pdn.ac.lk/agri/staff/pdf/ur_sangakkara.pdf,1971,U.R. Sangakkara,,Nofollow,,6/17/2019 11:04,9/7/2020 21:00,,en,0,0,,6
2,63,11,1,http://dictionary.sensagent.com/List of schools of veterinary medicine/en-en/,List of schools of veterinary medicine : definition of List of schools of veterinary medicine and synonyms of List of schools of veterinary medicine (English),310,666,http://www.pdn.ac.lk/vet/,,"Faculty of Veterinary Medicine and Animal Science, University of Peradeniya",,Nofollow,,10/2/2019 14:22,6/28/2021 21:28,,en,0,0,,333
2,0,0,0,http://dietaryfiberhikokika.blogspot.com/2015/07/dietary-fiber-quantification.html,Dietary Fiber: Dietary Fiber Quantification,101,60,http://www.pdn.ac.lk/ipurse/2014/proceeding_book/PF/603.pdf,,NEW SPECTROSCOPIC METHOD FOR THE QUANTIFICATION OF PECTIN ...,,Dofollow,,11/14/2017 21:23,8/13/2021 13:37,,en,0,0,,36
2,0,0,0,http://dietaryfibermerukun.blogspot.com/2016/06/dietary-fiber-extraction-method.html,Dietary Fiber: Dietary Fiber Extraction Method,91,52,http://www.pdn.ac.lk/ipurse/2016/proceeding_book/PF/603.pdf,,NEW SPECTROSCOPIC METHOD FOR THE QUANTIFICATION OF PECTIN ...,,Dofollow,,8/1/2018 10:21,8/17/2021 2:00,,en,0,0,,35
2,69,11,1,http://dsai.cs.unsyiah.ac.id/,Master DS&AI - Dashboard,35,17,https://www.pdn.ac.lk/,,University of Peradeniya,,"Dofollow, Image",,5/13/2021 11:35,8/10/2021 11:23,,en,0,0,,14
2,0,0,0,http://easy123.weebly.com/most-wanted-links.html,Most Wanted Links - Easy123,5,366,http://www.pdn.ac.lk/,,University of Peradeniya,,"Dofollow, Content",,6/13/2021 20:39,8/13/2021 7:35,,en,0,0,,163
2,5,6,0,http://economatta.blogspot.com/2018/08/blog-post_21.html,????????????? ???????? : ?????????? ???????...,489,252,https://eng.pdn.ac.lk/chemical/?page_id=198&um_user=drmaheshi,??? ????? ???????? ?????????,???????? ????? ????? ?? ??????? ???????? ??????????????? ???????? ??????????????? ??,????? ????????????? ?????? ??? ??????? ????? ???? ???? ??????? ???????,Dofollow,,8/25/2018 14:43,8/7/2021 10:14,,si,0,0,,118
2,46,9,0,http://educypedia.karadimov.info/education/animals-g.htm,"Animals of the World, Gorillas, Giraffe, Goats, The educational encyclopedia",72,71,http://www.pdn.ac.lk/socs/zaup/reptiles/gekkonidae.html,,Geckos,,Dofollow,,8/12/2013 4:34,8/12/2021 10:34,,,0,0,,37
2,27,7,0,http://ekois.net/ocherednye-novosti-tsentralno-aziatskoj-regionalnoj-seti-po-povysheniyu-potentsiala-v-sfere-vodnyh-resursov-car-wan-94/,????????? ??????? ??????????-????????? ???????????? ???? ?? ????????? ?????????? ? ????? ?????? ???????? CAR@WAN | ?????,68,34,http://www.pdn.ac.lk/agri/Staff/pathmarajah_s.html,,http://agri.pdn.ac.lk/staff/Profile.php?id=S-Pathmarajah,,"Dofollow, Content",,4/24/2018 8:27,8/2/2021 1:50,,ru,0,0,,14
2,34,8,0,http://elearning.thanhsiang.org/node/2270,Sarvastivada and its Theory of Sarvam Asti | E-Learning Programs,21,2,"http://www.dlib.pdn.ac.lk/archive/bitstream/123456789/1682/1/Kalupahana, D. J..pdf",,"http://www.dlib.pdn.ac.lk/archive/bitstream/123456789/1682/1/Kalupahana,...",,"Dofollow, Content",,4/26/2018 5:10,8/17/2021 23:11,,en,0,1,,2
2,0,0,0,http://electricalcoursespokuken.blogspot.com/2017/07/electrical-courses-sri-lanka.html,Electrical Courses: Electrical Courses Sri Lanka,72,56,http://eng.pdn.ac.lk/pages/departmentHome/EE/News-Events/frontimage.JPG,,Electrical Courses Sri Lanka Images,,"Dofollow, Image",,7/16/2021 12:29,8/4/2021 16:17,,en,0,0,,33
2,55,9,0,http://en.xtbg.ac.cn/ns/es/201309/t20130930_110366.html,"CAS vice president Zhang Yaping heads delegation to Sri Lanka----Xishuangbanna Tropical Botanical Garden,CAS",48,21,http://www.pdn.ac.lk/,"University of Ruhuna , Peradeniya Royal Botanical Garden , and",University of Peradeniya,.,"Dofollow, Content",,3/24/2015 19:38,6/28/2021 6:56,,,0,0,,8
2,0,3,0,http://englisheducationguide.com/sri_lanka/directory3ed41.htm,University of Peradeniya,13,6,http://www.pdn.ac.lk/,,www.pdn.ac.lk,,"Dofollow, Content",,2/4/2019 8:48,8/3/2021 11:28,,,0,0,,3
2,1,4,0,http://eraeravi.blogspot.com/2013/01/blog-post_324.html,???????,10,455,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,8/3/2018 3:35,7/29/2021 2:10,,ta,0,0,,269
2,5,5,0,http://esha.pw/domain-list-133,Alexa top domain list || page 133,449,908,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 9:01,8/18/2021 9:01,,en,0,0,,451
2,10,7,1,http://fcuni.canalblog.com/archives/prospective/p990-0.html,Prospective - Page 100 - Formation Continue du Supérieur,721,97,http://www.pgis.pdn.ac.lk/ioces/,,Indian Ocean Comparative Education Society (IOCES),,Dofollow,,2/8/2021 14:12,8/15/2021 18:45,,fr,0,0,,31
2,18,7,0,http://findpdf.net/pdf-viewer/List-of-selected-students-Faculty-of-Engineering.html,LIST OF SELECTED STUDENTS (FACULTY OF ENGINEERING) PDF ebook. Read or download any PDF files about:Warsha 14,12,11,http://www.pdn.ac.lk/Registration/upload/doc/eng12.pdf,,,,Dofollow,,12/26/2020 7:06,1/16/2021 11:49,,en,0,0,,10
2,1,4,0,http://fluoridationaustralia.com/fluoride-cadmium-arsenic-and-kidney-failure-sri-lanka/,"Fluoride, Cadmium, Arsenic and Kidney Failure – Sri Lanka – Fluoridation Australia",18,7,https://www.pdn.ac.lk/,,University of Peradeniy,.,Dofollow,,1/11/2020 18:01,8/10/2021 19:11,,en,0,0,,4
2,0,0,0,http://forensicscienceabout.blogspot.com/2013/11/journal-of-forensic-science-case-study_785.html,Forensic Science: Journal Of Forensic Science Case Study Examples,143,41,http://www.pdn.ac.lk/med/departments/forensic/Vol2 No1.pdf,,Medicine Sri Lanka Journal Of Science & Forensic Law,,Dofollow,,6/14/2021 11:48,8/9/2021 5:07,,en,0,0,,28
2,0,0,0,http://forensicsciencebestme.blogspot.com/2013/02/msc-journal-journal-of-forensic-science.html,Forensic Science: Msc Journal Journal Of Forensic Science 2012,144,60,http://www.pdn.ac.lk/med/departments/forensic/Vol.3 No.1.pdf,,Sri Lanka Journal Of Science & Forensic Law,,Dofollow,,3/27/2017 0:17,8/9/2021 17:38,,en,0,0,,35
2,0,2,0,http://forensicsciencer.blogspot.com/2013/05/journal-of-forensic-science-journal-of.html,Forensic Science: Journal Of The Forensic Science Journal Of The American,144,70,http://www.pdn.ac.lk/med/departments/forensic/Journal-Final- To be published.pdf,,Sri Lanka Journal Of Science & Forensic Law,,Dofollow,,8/31/2017 5:59,8/14/2021 23:39,,en,0,0,,44
2,0,0,0,http://freescholarshiptocollege.blogspot.com/2010/02/universities-in-sri-lanka.html,Free Scholarship to College: Universities in Sri Lanka,328,123,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,5/31/2019 1:53,8/8/2021 14:52,,en,0,0,,30
2,0,0,0,http://gampingtelulas.blogspot.com/2011/11/,November 2011 ~ Gamping XIII,56,197,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,5/28/2021 4:34,8/17/2021 14:07,,id,0,0,,101
2,2,5,0,http://gauri.pw/domain-list-133,Alexa top domain list || page 133,449,906,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 4:00,8/18/2021 4:00,,en,0,0,,450
2,0,11,1,http://gestaohumana7.blogspot.com/,Gestão Humana 7,34,25,"http://www.civil.pdn.ac.lk/acstaff/Jayalath/pages/books/Management - Tasks, Responsibilities, Practices by Peter Drucker.pdf",,Peter Drucker,,Dofollow,,5/15/2021 2:04,8/17/2021 11:12,,pt,0,0,Yes,16
2,0,0,0,http://global-university.blogspot.com/2010/02/universities-in-sri-lanka.html,Global University: Universities in Sri Lanka,323,131,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,1/21/2019 23:24,8/18/2021 5:22,,en,0,0,,33
2,0,0,0,http://graduate-school-scholarships.blogspot.com/2010/02/universities-in-sri-lanka.html,Graduate school scholarships: Universities in Sri Lanka,327,123,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,10/31/2017 12:20,8/3/2021 20:22,,en,0,0,,26
2,0,0,0,http://heattransferkarikuse.blogspot.com/2017/08/lumped-system-analysis-heat-transfer.html,Heat Transfer: Lumped System Analysis Heat Transfer,78,53,http://www.pdn.ac.lk/eng/old/mechanical/menu/class/downloads/notes/Chapter18.pdf,,... Retrieve Document,,"Dofollow, Content",,2/3/2019 16:38,8/11/2021 7:16,,en,0,4,,31
2,64,10,0,http://hemag.mans.edu.eg/?p=974,??? ??????,72,30,http://www.pdn.ac.lk/,– University of Peradeniya,www.pdn.ac.lk,,"Dofollow, Content",,4/15/2019 10:56,7/27/2021 18:55,,ur,0,0,,15
2,0,3,0,http://hopify.in/2021/05/09/sri-lanka-to-ban-palm-oil-imports-raze-plantations-over-environmental-concerns/,"Sri Lanka to ban palm oil imports, raze plantations over environmental concerns - Hopify",33,24,http://agri.pdn.ac.lk/,a member of the expert panel and professor in the,Faculty of Agriculture,"at the University of Peradeniya, said the proliferation of oil",Nofollow,,7/24/2021 7:02,8/8/2021 13:31,,en,0,0,,18
2,3,6,1,http://iclse.org/2021/,ICLSE - 2021,10,4,http://wwww.pdn.ac.lk/,,brand,,"Dofollow, Image",,1/23/2021 5:59,8/11/2021 8:01,,,0,0,,4
2,77,12,0,http://iitk.ac.in/LDP/LDP/LG/mirrors.html,Linux Gazette Mirror Sites,1,233,http://www.lklug.pdn.ac.lk/documents/lg/,,http://www.lklug.pdn.ac.lk/documents/lg/,,"Dofollow, Content",,6/26/2019 4:38,4/21/2020 22:38,,,0,0,,188
2,0,0,0,http://imfsacsrilanka.blogspot.com/2011/01/blog-post.html,?????? ?????? ??? ?????? ??????????? ??????: ???????? ?????? ?????????? ??????,20,17,http://www.pdn.ac.lk/,,????????? ??.??.,,Dofollow,,6/28/2016 23:56,7/31/2021 17:00,,si,0,0,,12
2,0,0,0,http://intelligencebank.blogspot.com/2012/08/blog-post.html,Intelligence Info Bank: ???????????????????????????,7,113,http://www.pdn.ac.lk/,,http://www.pdn.ac.lk/,,Dofollow,,6/4/2021 21:36,8/7/2021 20:23,,th,0,0,,40
2,0,0,2,http://itamilveb11.blogspot.com/,? ????? ????,28,326,http://www.pdn.ac.lk/,,?????? . ?????????,,Dofollow,,8/5/2021 12:58,8/18/2021 18:33,,ta,0,0,,189
2,75,11,0,http://itk.ipb.ac.id/~itkipb/tim-n2-auv-berlaga-di-singapura-auv-challenge-2018/,Tim N2-AUV Berlaga di Singapura AUV Challenge 2018 | ITK FPIK-IPB,61,59,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,3/26/2021 23:23,7/22/2021 5:18,,id,0,2,,35
2,77,12,1,http://jresearch.sanjesh.org/article_34615.html?lang=en,Designing the Content and Objectives of Curriculum in “Physical and Chemical Separation Methods” Course for Master in Analytical Chemistry,44,24,http://www.pgis.pdn.ac.lk/anc.php,Chemistry. Retrieved from postgraduate Institute of Science University of Peradeniy:,http://www.pgis.lk/anc.php,,"Dofollow, Content",,8/12/2021 11:23,8/12/2021 11:23,,ur,0,0,,23
2,7,7,1,http://juglobalchangeprogram.org/gcp/index.php/sponsors/international_sponsors/,JU GLOBAL CHANGE PROGRAMME,21,41,http://www.pdn.ac.lk/,,"University of Peradeniya,",Sri Lanka,Dofollow,,6/23/2018 3:20,8/5/2021 14:24,,,0,0,,20
2,9,6,0,http://kandy.sri-lanka.afabuloustrip.fr/loc/11-86/sport/,Activités sportives à Kandy (Sri Lanka) - aFabulousTrip,18,108,http://www.pdn.ac.lk/uop/cl/sports.html,,www.pdn.ac.lk/uop/cl/sports.html,,Dofollow,,1/16/2019 7:51,8/14/2021 22:39,,,0,0,,21
2,4,5,0,http://kavya.pw/domain-list-133,Alexa top domain list || page 133,449,905,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/16/2021 22:18,8/16/2021 22:18,,en,0,0,,450
2,22,7,0,http://knjiga.gskos.hr/referati/pretrazivanje/pitanje.php?pitanje=8647&target=/referati/udk/kategorije.php?id=42,"REFERATI, SEMINARI, DIPLOMSKI RADOVI,...",12,12,http://www.dlib.pdn.ac.lk/archive/bitstream/123456789/2475/1/Dushyanthi Mendis 2006.pdf,D Mendis:,Situating SMS (Short Message Service) Discourse,,Dofollow,,4/26/2018 10:57,8/11/2021 12:28,,,0,0,,9
2,0,0,0,http://ksietlib.blogspot.com/2014/03/,"March 2014 ~ Khurana Sawant Institute of Engineering & Technology , Central Library, Hingoli",136,266,"http://www.civil.pdn.ac.lk/acstaff/jayalath/pages/books/Management - Tasks, Responsibilities, Practices by Peter Drucker.pdf",,"http://www.civil.pdn.ac.lk/acstaff/jayalath/pages/books/Management%20-%20Tasks,%20Responsibilities,%20Practices%20by%20Peter%20Drucker.pdf",,Dofollow,,12/8/2018 22:14,8/17/2021 22:04,,en,0,0,,134
2,0,0,1,http://lakdream.com/agriculture.html,LakDreams_Agriculture,17,32,http://www.pdn.ac.lk/agri/,,Degree Courses,,Dofollow,,5/21/2019 4:22,8/17/2021 14:43,,,0,0,,23
2,61,10,0,http://lib.mrt.ac.lk/index.php/2013-02-15-08-17-18,Other University Libraries,61,50,http://www.lib.pdn.ac.lk/,,university of Peradeniya,,"Dofollow, Image",,8/17/2017 1:30,8/15/2021 21:03,,,0,0,,22
2,0,0,1,http://livetamillk.blogspot.com/,LiveLK Tamil,34,243,http://www.pdn.ac.lk/,,?????? . ?????????,,Dofollow,,7/26/2021 5:53,8/18/2021 15:49,,,0,0,,142
2,10,6,0,http://loginwill.com/sci-moodle-113046,Sci Moodle Login,28,12,http://scimoodle.pdn.ac.lk/course/index.php?categoryid=4,,Geology. Molecular Biology. Mathematics. Physics. Zoology. Biology. Computation and Management. Environmental Science. You are not logged in. (Log in).,,Nofollow,,7/22/2021 9:18,8/7/2021 20:27,,en,0,0,,9
2,0,0,0,http://lungsbengin.blogspot.com/2015/05/,Lungs: May 2015,67,172,http://www.pdn.ac.lk/med/groups/1/y1s1/y1s1_respiration.pdf,,Respiration And Gas Exchange Module - Year 1 Semester 1 ...,,Dofollow,,4/25/2018 6:55,8/16/2021 16:13,,en,0,0,,113
2,0,2,0,http://mastersprogrambest.blogspot.com/2014/04/erasmus-mundus-masters-programs-2013.html,Masters Program: Erasmus Mundus Masters Programs 2013,142,56,http://www.pdn.ac.lk/uop/main/news/arts/EU Erasmus Mundus Scholarships 2013-2014  _1_.pdf,,EU Erasmus Mundus Scholarships 2013-2014 1,,Dofollow,,4/14/2021 9:14,7/30/2021 18:50,,en,0,0,,37
2,0,0,0,http://mathurosw.blogspot.com/2012/06/blog-post_1741.html,Kru Nid Guide: ???????????????????? ??????????????-???,148,28,http://www.pdn.ac.lk/,,www.pdn.ac.lk,,Dofollow,,4/19/2018 5:49,8/18/2021 11:01,,th,0,0,,15
2,18,7,0,http://mediosmedios.com.ar/U. Sri Lanka.htm,Universidades del Mundo en el Portal Mediosmedios: Sri Lanka.,43,20,http://www.pdn.ac.lk/,,University of Peredeniya,,Dofollow,,4/22/2021 10:33,8/1/2021 3:50,,,0,0,,10
2,80,13,1,http://members.iinet.net.au/~bgesguna/pdn/contact.html,UNIVERSITY OF PERADENIYA - ENGINEERING FACULTY - CLASS OF '69-'73,5,13,http://www.pdn.ac.lk/,,University Of Peradeniya,#NAME?,Dofollow,,1/26/2016 11:58,3/31/2020 3:04,,,0,0,,5
2,0,0,0,http://minwei-chandaloka.blogspot.com/2007_12_17_archive.html,"Not to do any evil, to cultivate good, to purify one's mind, this is the teaching of the Buddhas: 12/17/07",20,62,http://www.arts.pdn.ac.lk/pali/,,http://www.arts.pdn.ac.lk/pali/,,Dofollow,,5/2/2016 2:43,8/13/2021 10:50,,en,0,0,,36
2,0,0,0,http://monnekulamamv.blogspot.com/p/staff.html,Monnekulama Maha Vidyalaya: Staff,13,53,http://www.pdn.ac.lk/,University of,Peradeniya,,Dofollow,,7/4/2020 5:24,8/5/2021 13:39,,en,0,0,,18
2,32,8,0,http://mukta.pw/domain-list-133,Alexa top domain list || page 133,449,907,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/16/2021 11:09,8/16/2021 11:09,,en,0,0,,451
2,0,7,3,http://muththumani.blogspot.com/,Muththumani.com-??????? ???????????,38,416,http://www.pdn.ac.lk/,,???. ?????????,,Dofollow,,7/30/2021 7:03,8/18/2021 14:10,,ta,0,0,Yes,241
2,0,0,0,http://mybirdinfo.com/subspecies/strix-leptogrammica-ochrogenys/,Strix leptogrammica ochrogenys Bird Information,14,18,http://www.pdn.ac.lk/cjsbs/cjsps/abstract/abstract35.17.doc,,"OBSERVATIONS ON THE NESTING OF THE BROWN WOOD OWL,",,"Nofollow, Content",,9/29/2020 20:47,7/11/2021 23:07,,en,0,0,,10
2,0,0,0,http://nenderspielplatz-erlangik.blogspot.com/2010/06/,Jun-10,38,22,http://www.pdn.ac.lk/socs/zaup/reptiles/images/colubridae/ptyas_mating_b.JPG,,,runs pretty good week and we bring snakes and separate,"Dofollow, Content",,4/20/2018 8:55,8/15/2021 9:19,,en,0,0,,13
2,5,5,0,http://news.nungin.net/board_list/content.asp?table_name=board_201049141119&intpage=1&idx=14&l_idx=1,,65,1177,http://arts.pdn.ac.lk/pali/pali.html,University of Peradeniya Pali and Buddhist Studies -,http://www.pdn.ac.lk/arts/pali/pali.html,,"Dofollow, Content",,9/7/2016 7:34,7/18/2021 14:38,,en,0,0,,724
2,7,6,0,http://nitya.pw/domain-list-133,Alexa top domain list || page 133,449,902,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/17/2021 18:57,8/17/2021 18:57,,en,0,0,,449
2,0,0,1,http://nsfchanakakh.blogspot.com/,Chanaka's Knowledge Hub,59,27,http://www.dlib.pdn.ac.lk:8080/jspui/,8. University of Peradeniya Sri Lanka -,Go to Site,,Dofollow,,4/23/2018 5:46,8/17/2021 18:36,,en,0,0,,15
2,0,1,1,http://odd-thomas.blogspot.com/2007/07/one-week-ago.html,One Week Ago...,0,141,http://www.pdn.ac.lk/socs/zaup/reptiles/gekkonidae.html,"wildlife around the place: water monitor lizards , crocodiles ,",geckos,... and chipmunks that apparently like cola bottles!,Dofollow,,7/15/2019 20:03,8/13/2021 2:02,,en,0,0,,19
2,0,0,0,http://onlinebusinessdegreeninjin.blogspot.com/2017/01/ball-state-online-business-degree.html,Online Business Degree: Ball State Online Business Degree,49,62,http://www.pdn.ac.lk/cdce/images/news/bba_poster_half.jpg,,Ball State Online Business Degree Photos,,"Dofollow, Image, Content",,6/10/2019 19:20,8/7/2021 17:14,,en,0,0,,43
2,0,0,0,http://onlinebusinessfunbun.blogspot.com/2017/05/uga-online-business-degree.html,Online Business: Uga Online Business Degree,81,58,http://www.pdn.ac.lk/cdce/images/news/bba_poster_half.jpg,,Images of Uga Online Business Degree,,"Dofollow, Image",,2/26/2021 17:03,8/9/2021 9:25,,en,0,0,,19
2,0,0,0,http://onlinedegreeprogramsnoridzuyo.blogspot.com/2017/09/online-degree-programs-texas.html,Online Degree Programs: Online Degree Programs Texas,76,75,http://www.pdn.ac.lk/cdce/images/news/bba_poster_half.jpg,,Online Degree Programs Texas Pictures,,"Dofollow, Image",,6/4/2019 17:34,8/11/2021 17:35,,en,0,0,,53
2,10,6,0,http://ous.us/index.php/Society/Philosophy/Academic_Departments/Asia/,Society: Philosophy: Academic_Departments: Asia,27,34,http://www.arts.pdn.ac.lk/philosophy/,,Perideniya University: Department of Philosophy and Psychology,,"Dofollow, Content",,6/18/2020 8:54,5/29/2021 21:05,,en,0,0,,14
2,4,4,0,http://papasearch.net/Hemingway29.html,,1,7852,http://arts.pdn.ac.lk/english/under_pro.html,17 Faculty Of Arts – University Of Peradeniya,www.pdn.ac.lk/arts/english/under_pro.html,They are the consequences of complex dimensions of the socio,"Dofollow, Content",,4/14/2021 18:37,5/5/2021 12:40,,en,0,0,,2194
2,30,8,0,http://past.wiki/wiki/Sri_Lanka,Sri Lanka - Wikipedia,1387,888,http://dlib.pdn.ac.lk/archive/handle/123456789/2078,"Seneviratne, Sudarshan (1989).","""Pre-state chieftains and servants of the state: a case study of Parumaka""",.,Nofollow,,2/27/2021 1:09,6/19/2021 21:18,,en,0,0,,447
2,0,0,0,http://penedatv.blogspot.com/p/71749.html,????? TV: ??????,19,135,http://www.pdn.ac.lk/,,????????? ????? ??????????? ??? ???? ?????,,Nofollow,,5/24/2020 8:16,8/6/2021 3:10,,si,0,0,,33
2,78,18,22,http://people.brunel.ac.uk/~eestrrn/,Dr R. Nilavalan (Nila),6,5,http://eng.pdn.ac.lk/deee/index.html,B.Sc. Eng. in Electrical & Electronic Engineering (First Class) from,University of Peradeniya,", SriLanka in 1995 and PhD in Near-field microwave imaging from","Dofollow, Content",,9/4/2019 19:51,5/16/2020 18:50,,,0,0,,3
2,0,0,0,http://pera-swarm.github.io/,,0,1,https://pera-swarm.ce.pdn.ac.lk/,,,,"Dofollow, Redirect",,1/28/2021 15:51,8/18/2021 0:17,,,0,0,,1
2,0,0,0,http://peraaces.github.io/,,0,1,https://aces.ce.pdn.ac.lk/,,,,"Dofollow, Redirect",,4/6/2021 4:46,8/9/2021 21:52,,,0,0,,1
2,0,3,0,http://pisachaadawiya.blogspot.com/2011/11/blog-post.html,????? ?????: ???? ?? ???? ???? - (??? ???? ??? ????? ???????),15,103,http://www.pdn.ac.lk/,,???????? ??????????? ??????? ???????(??),,Dofollow,,8/15/2016 21:35,8/16/2021 21:21,,si,0,0,,52
2,0,0,0,http://planetaryguidance.org/resource.php,Planetary Guidance,7,80,http://www.pdn.ac.lk/arts/econ/mdp/,,MDP PERADENIYA,,"Dofollow, Content",,3/17/2014 20:36,8/11/2021 15:57,,en,0,0,,42
2,0,0,0,http://portaldolink.blogspot.com/2008/12/universidades-na-sia.html,PORTAL DO LINK: UNIVERSIDADES NA ÁSIA,85,739,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/18/2018 23:14,8/14/2021 20:49,,,0,0,,418
2,6,6,0,http://priyal.pw/domain-list-133,Alexa top domain list || page 133,449,908,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/18/2021 14:41,8/18/2021 14:41,,en,0,0,,451
2,1,16,10,http://priyanthaf.blogspot.com/2020/09/blog-post.html,???: ????? ??? ?? ‘?????’ ?????????? ‘????????’ ???? ?? ???? ???? ??,98,24,https://arts.pdn.ac.lk/pali/images/meegaskumbura.jpg,,,,"Dofollow, Image, Content",,9/7/2020 8:52,8/12/2021 8:48,,si,0,0,,14
2,0,0,0,http://psychiatristsnenzake.blogspot.com/2016/03/sri-lanka-college-of-psychiatrists.html,Psychiatrists: Sri Lanka College Of Psychiatrists,99,62,http://arts.pdn.ac.lk/socio/staff/images/priya.jpg,,Sri Lanka College Of Psychiatrists Photos,,"Dofollow, Image",,4/24/2018 6:28,8/7/2021 10:15,,en,0,0,,49
2,0,0,0,http://psychiatristswakugin.blogspot.com/2015/03/sri-lanka-college-of-psychiatrists.html,Psychiatrists: Sri Lanka College Of Psychiatrists,66,62,http://arts.pdn.ac.lk/socio/staff/images/priya.jpg,,Sri Lanka College Of Psychiatrists Photos,,"Dofollow, Image",,4/25/2018 11:42,8/17/2021 22:46,,en,0,0,,49
2,0,0,0,http://radiationprotectionzatsubiru.blogspot.com/2015/06/radiation-protection-salary.html,Radiation Protection: Radiation Protection Salary,60,56,http://www.pdn.ac.lk/uop/jobs/documents/s_Radiation Protection Officer.pdf,,Post & Salary Code Radiation Protection Officer U-AC-3-1V ...,,Dofollow,,6/12/2019 21:02,8/17/2021 4:15,,en,0,0,,40
2,0,0,0,http://radiotherapytamemono.blogspot.com/2015/08/,Radiotherapy: August 2015,59,235,http://www.pdn.ac.lk/jobs/advertisements/932015.pdf,,UNIVERSITY OF PERADENIYA,,Dofollow,,4/22/2018 21:12,8/16/2021 21:18,,en,0,0,,135
2,60,10,0,http://rebloggy.com/post/writing-traumatic-injuries-references/84795135870,• Writing Traumatic Injuries References writing my posts medical reference injuries writing reference alatar-and-pallando •,32,219,http://www.pdn.ac.lk/med/departments/forensic/BUDHUSARANAI/forns-scn-cont.html,,Types of lacerations,,"Nofollow, Content",,7/14/2014 22:49,8/14/2020 22:44,,en,0,0,,57
2,63,10,0,http://researcharchive.wintec.ac.nz/5433/,"Effect of physically structured water produced by nano-tourmaline impregnated ceramic beads on improving extractability of caffeine, curcumin and oil emulsification - Wintec Research Archive",22,6,http://www.pdn.ac.lk/ipurse/2015/,Official URL:,http://www.pdn.ac.lk/ipurse/2015/,,"Dofollow, Content",,9/6/2017 20:45,8/17/2021 19:42,,,0,0,,2
2,0,2,0,http://ridhima.pw/domain-list-133,Alexa top domain list || page 133,449,905,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/17/2021 22:46,8/17/2021 22:46,,en,0,0,,451
2,0,0,0,http://samadi.de/projects/kumalo/index.php/de/countries-de/srilanka-de,Kumalo.de - Sri Lanka,28,6,http://www.pdn.ac.lk/cjsbs/text/text34.7.pdf,Den Artikel kann man hier lesen:,www.pdn.ac.lk/cjsbs/text/text34.7.pdf,,"Dofollow, Content",,11/11/2019 20:17,8/8/2021 13:07,,de,0,0,,2
2,0,0,0,http://sarasawi-jeevithe.blogspot.com/,sarasawi-jeevithe,11,72,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/resources/pg/faculty2.jpg,,,,"Dofollow, Image",,6/13/2021 21:40,8/18/2021 15:15,,en,0,0,,9
2,0,3,0,http://sayali.pw/domain-list-133,Alexa top domain list || page 133,449,901,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,8/16/2021 23:41,8/16/2021 23:41,,en,0,0,,449
