Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
2,0,1,0,http://stuartxchange.ph/KablingParang.html,Kabling-parang / Anisomeles indica / MALABAR CATMINT: Philippine Medicinal Herbs / StuartXchange,22,43,http://repository.kln.ac.lk/handle/123456789/1572,,Diuretic activity of leaf and stem decoctions of Anisomeles indica,"/ Dharmasiri, M.G.; Ratnasooriya, W.D.; Thabrew, M.I. / Journal of",Dofollow,,10/24/2020 16:09,7/29/2021 3:49,,,0,0,,28
2,0,0,0,http://sulangasha.blogspot.com/,sulanga,23,14,http://ss.kln.ac.lk/depts/maco/,,DOMACO,,Dofollow,,8/14/2021 21:59,8/17/2021 3:20,,si,0,0,,4
2,7,6,0,http://superfoodsnews.com/2018-10-11-coconut-oil-is-a-versatile-and-natural-antioxidant-that-can-be-used-in-food-preservation.html,Coconut oil is a versatile and natural antioxidant that can be used in food preservation,36,33,http://www.kln.ac.lk/,oil cake as a direct antioxidant source. Researchers from the,University of Kelaniya,in Sri Lanka examined the phenolic extract of coconut oil,"Dofollow, Content",,10/24/2018 10:31,7/31/2021 14:43,,,0,0,,14
2,1,16,3,http://superstarksa.blogspot.com/2006/07/crti-and-drive-against-bribe.html,I'm no Superman !: CRTI and The Drive Against Bribe,51,384,http://kln.ac.lk/blog/,,more info,,Nofollow,,11/17/2016 16:39,8/16/2021 18:16,,en,0,0,,134
2,0,0,0,http://suvinihettiarachchi.blogspot.com/,??? ?????,39,7,http://ss.kln.ac.lk/depts/maco/,,DOMAC,,Dofollow,,5/25/2021 20:32,8/18/2021 19:36,,si,0,0,,4
2,0,0,0,http://tamilmoviescollection.weebly.com/29802990300729963021-29512979301629912980299529693021296529953021.html,????? ??????????? - ????? ?????????????,16,390,http://www.kln.ac.lk/,,???? ???????? ?????,,Dofollow,,7/9/2020 18:40,8/15/2021 23:52,,ta,0,0,,259
2,16,7,0,http://tatu.us/directory/index.php/Reference/Education/Colleges_and_Universities/Asia/Sri_Lanka/,Reference: Education: Colleges_and_Universities: Asia: Sri_Lanka,7,50,http://www.kln.ac.lk/,,University of Kelaniya.,,"Dofollow, Content",,10/20/2016 2:24,8/4/2021 11:18,,en,0,0,,16
2,3,3,0,http://techsistem.ro/filling-in-training-usually-are-annoying-for-you/,Filling in training usually are annoying for you personally. You can be seeking out industry professionals to help you with university or college training; you are on the right track of treating your posting dilemma suitably – Techsistem,14,4,http://www.kln.ac.lk/,also other dreadful subjects in university and university or college.,http://www.kln.ac.lk/,Our services endorses original publishing at all costs. We understand,"Dofollow, Content",,3/19/2020 15:28,7/2/2021 15:38,,en,0,0,,3
2,0,0,2,http://tesl.yolasite.com/Higher-Ed-Information.php,Higher Ed Information,25,13,http://www.kln.ac.lk/cdce/,,,,"Dofollow, Image",,5/12/2017 9:56,8/17/2021 11:28,,,0,0,,7
2,22,7,0,http://texasedequity.blogspot.com/2016/11/sboe-hearing-rally-announcement-tuesday.html,"Educational Equity, Politics & Policy in Texas: Instructions for testifying at SBOE Hearing for Tuesday, November 15, 2016",306,353,http://conf.kln.ac.lk/iprc2016/index.php,,more info,,Nofollow,,4/18/2018 21:24,8/16/2021 2:38,,en,0,0,,130
2,0,0,0,http://theuniversesstarheison.blogspot.com/2017/03/university-convocation.html,The UniverseS Star: University Convocation,72,57,http://www.kln.ac.lk/wp-content/uploads/2014/10/75-General-Convocation_University-of-Kelaniya-2.jpg,,Photos of University Convocation,,"Dofollow, Image, Content",,6/3/2020 13:12,7/23/2021 6:53,,en,0,0,,35
2,0,0,0,http://tmlankanet.blogspot.com/2011/10/universities.html,tmlankanet: UNIVERSITIES,37,26,http://www.kln.ac.lk/,,click here,,"Dofollow, Image",,5/16/2016 11:30,8/14/2021 9:42,,en,0,0,,13
2,0,0,0,http://travelbeautifullsrilanka.blogspot.com/,Travel,7,270,http://kln.ac.lk/humanities/department/pali_buddhist/home.html,and Pali Language. The universities of Peradeniya [13] and Kelaniya,[14],"offer variety of Buddhist studies, and Pali language courses in","Nofollow, Content",,5/15/2021 6:04,8/18/2021 7:54,,en,0,0,,51
2,0,3,0,http://trendstatus.com/kln.ac.lk,kln.ac.lk Technology Profile,41,3,http://kln.ac.lk/,,kln.ac.lk,#NAME?,Nofollow,,6/15/2019 1:09,8/7/2021 4:49,,,0,0,,2
2,0,0,0,http://undergraduatedegree.blogspot.com/2010/02/universities-in-sri-lanka.html,Undergraduate Degree: Universities in Sri Lanka,325,123,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,4/18/2018 22:12,8/18/2021 16:58,,en,0,0,,30
2,0,2,0,http://undergraduatedegreedve.blogspot.com/2015/03/us-undergraduate-degree-classification.html,Undergraduate Degree: Us Undergraduate Degree Classification,80,53,http://www.kln.ac.lk/science/depts/zoology/images/stories/zoo/Kumudu/structural classification of exocrine glands.jpg,,Us Undergraduate Degree Classification Images,,"Dofollow, Image",,4/20/2018 1:53,8/13/2021 0:53,,en,0,0,,37
2,0,0,0,http://undergraduatedegreemaenki.blogspot.com/2015/03/us-undergraduate-degree-classification.html,Undergraduate Degree: Us Undergraduate Degree Classification,90,53,http://www.kln.ac.lk/science/depts/zoology/images/stories/zoo/Kumudu/structural classification of exocrine glands.jpg,,Us Undergraduate Degree Classification Images,,"Dofollow, Image",,7/15/2019 20:59,8/14/2021 9:07,,en,0,0,,37
2,0,0,1,http://university-links.blogspot.com/p/asia.html,University Links: Asia - ????,10,2772,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,4/19/2018 11:59,8/13/2021 8:13,,el,0,0,,1657
2,0,0,0,http://universitydegreeheigane.blogspot.com/2015/03/zoology-open-university-degree.html,University Degree: Zoology Open University Degree,128,52,http://www.kln.ac.lk/science/depts/zoology/PDF/ENCMSpecial2014New.pdf,,"Department Of Zoology, Faculty Of Science, University Of ...",,Dofollow,,4/23/2019 17:38,8/17/2021 11:06,,en,0,0,,39
2,0,0,0,http://universitydegreeonline.blogspot.com/2010/02/universities-in-sri-lanka.html,University Degree Online: Universities in Sri Lanka,185,123,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,4/21/2018 15:14,8/8/2021 20:07,,en,0,0,,30
2,0,0,0,http://uokstudents.blogspot.com/2014/08/blog-post_78.html,????? ???????????????? ??? ?????? ?????: ??????? ????? ???????,50,14,http://www.kln.ac.lk/index.php/learning/programmes/diploma-certificate-courses.html,,selling dip,,Dofollow,,4/18/2018 22:37,8/1/2021 6:52,,si,0,0,,7
2,36,9,0,http://urldirectory.net/domain-list-133,Alexa top domain list || page 133,449,901,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/16/2021 21:52,8/16/2021 21:52,,en,0,0,,449
2,0,0,0,http://usascholarshipsearch.blogspot.com/2010/02/universities-in-sri-lanka.html,Usa Scholarship Search: Universities in Sri Lanka,328,125,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,7/27/2019 23:21,8/9/2021 5:56,,en,0,0,,28
2,0,2,0,http://uteachers.blogspot.com/2011/07/rank-of-universities-of-sri-lanka_07.html,uteachers.sl: Rank of Universities of Sri Lanka - Webometrics,191,54,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,2/15/2021 19:37,8/6/2021 0:29,,en,0,0,,25
2,78,13,3,http://utsukushiku.doorblog.jp/archives/51827574.html,??????????????????????????:???????????????,262,3428,http://www.kln.ac.lk/units/ictc/,2131. Posted by,kasun,,Dofollow,,3/28/2020 17:47,6/24/2021 17:23,,ja,0,0,,2232
2,0,0,0,http://varsityranking.blogspot.com/2011/11/universities-of-sri-lanka-sri-lanka.html,University Ranking: Universities of Sri Lanka | Sri Lanka Universities | List of the Universities in Sri-Lanka,168,136,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,4/20/2018 13:32,8/10/2021 12:37,,en,0,0,,65
2,0,0,0,http://varsityworld123.blogspot.com/2014/03/University-of-Kelaniya.html,Information About University of Kelaniya | University Information,7,2,http://www.kln.ac.lk/,,http://www.kln.ac.lk,,"Dofollow, Content",,12/29/2020 15:58,8/1/2021 7:54,,id,0,0,,1
2,0,2,0,http://vatsala.pw/domain-list-133,Alexa top domain list || page 133,449,907,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/17/2021 16:46,8/17/2021 16:46,,en,0,0,,451
2,0,0,0,http://violii.blogspot.com/,MAL PAARA,20,14,http://ss.kln.ac.lk/depts/maco/,,Domaco,,Dofollow,,7/17/2021 12:50,8/18/2021 8:18,,si,0,0,,3
2,46,11,3,http://virtualtours.interiors3d.it/2019/10/31/the-upside-to-different-kinds-of-slot-2/,The Upside to Different kinds of slot - virtualtours,0,3,https://www.kln.ac.lk/index.php/en/courses/course/bachelor-of-commerce-special-degree,a hold of beneficial awards. Presently on line casinos really,sneak a peek at this website,"are getting us very good add-ons, which often at all","Dofollow, Content",,12/27/2020 15:48,8/13/2021 11:08,,en,0,0,,3
2,77,13,2,http://web.ntnu.edu.tw/~t21015/B-websites93.htm,????,0,280,http://www.kln.ac.lk/,,http://www.kln.ac.lk/,,Dofollow,,12/15/2013 1:20,6/4/2021 23:08,,,0,0,,178
2,0,1,0,http://wikilion.com/Relativism,Relativism,299,55,http://repository.kln.ac.lk/jspui/bitstream/123456789/5923/1/109.pdf,,"""Constructive Relativism""",,Nofollow,,10/31/2020 17:36,8/6/2021 4:27,,en,0,0,,28
2,0,0,1,http://worlduniversitylist.blogspot.com/2008/12/sri-lanka.html,World Universty List: Sri Lanka,109,41,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,12/2/2017 21:04,8/10/2021 20:55,,,0,0,,25
2,0,2,0,http://www.100k.pw/domain-list-128,Alexa top domain list || page 128,736,1515,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,2/8/2021 9:14,8/2/2021 9:55,,,0,0,,767
2,0,1,0,http://www.10k.pw/domain-list-128,Alexa top domain list || page 128,736,1516,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/5/2021 1:10,7/30/2021 11:33,,,0,0,,767
2,33,8,0,http://www.1think.com.cn/thinktanklinks/Default.php?SelectCategorie=%B9%FA%CD%E2%B4%F3%D1%A7,????--??????,33,1375,http://www.kln.ac.lk/,,??????,,Dofollow,,2/6/2015 9:38,8/5/2021 3:11,,,0,0,,698
2,0,4,6,http://www.abhidharma.com/Home,????,5,154,http://hu.kln.ac.lk/,,Keraniya,,Nofollow,,7/1/2018 1:07,8/16/2021 0:00,,en,0,0,,81
2,0,3,1,http://www.abs.lk/clients/,Clients – Tally Solution in Sri Lanka,9,71,http://www.kln.ac.lk/?lang=si,,,,"Dofollow, Image",,7/9/2018 18:34,8/17/2021 20:22,,en,0,1,,53
2,0,0,0,http://www.addurl.space/domain-list-128,Alexa top domain list || page 128,735,1513,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,7/20/2021 4:54,7/20/2021 4:54,,en,0,0,,767
2,5,5,0,http://www.allwebsites.net/domain-list-78,Alexa top domain list || page 78,1310,2385,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/30/2021 8:56,8/18/2021 15:31,,,0,0,,1203
2,64,11,1,http://www.assumptionjournal.au.edu/index.php/Scholar/article/view/1509,"A Comparative Study of Teachers’ Decision Making Styles and Their Job Satisfaction in Four Selected Migrant High Schools in Mae Sot District, Tak Province, Thailand | Scholar: Human Sciences",19,27,http://www.kln.ac.lk/fcms/ICBI,Study on Academic Staff in Malaysian Public University. Retrieved from,http://www.kln.ac.lk/fcms/ICBI,2012/images/ICBM/dccs/Microsoft%20Word%20-%20EDD005.pdf,"Dofollow, Content",,9/12/2020 21:28,8/15/2021 21:11,,en,0,0,,17
2,4,5,0,http://www.azclassicfloors.com/index.php?option=com_content&view=category&id=12&itemid=4283,"Essay of my best friend, best resume writing services for educators. | Seven Tactics to Help Parents Ease Homework Struggles",101,50,http://www.kln.ac.lk/wp-content/uploads/2017/01/02.jpg,,research paper thesis research paper thesis,,"Dofollow, Image",,5/24/2018 4:37,8/9/2021 9:19,,,0,0,,30
2,2,5,0,http://www.bestpregnancycare.com/common-pregnancy-complications/,Common Pregnancy Complications,31,10,http://www.kln.ac.lk/,,Aseni,,Nofollow,,12/10/2017 20:16,8/15/2021 3:10,,en,0,0,,8
2,7,3,0,http://www.bestwebsites.pw/domain-list-341,Alexa top domain list || page 341,1007,1976,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,1/22/2021 10:02,2/10/2021 23:48,,,0,0,,1017
2,12,6,0,http://www.britishbusinessblog.co.uk/news/2012/02/12/marketing-books-selling-books-3-top-myths/,Marketing Books – Selling Books – 3 Top Myths | UK Business News,44,33,http://repository.kln.ac.lk/handle/123456789/17653,,https://goo.gl/kExt1A,,Dofollow,,4/13/2019 4:03,8/9/2021 22:52,,en,0,0,,4
2,29,8,0,http://www.campusprogram.com/universities/Sri_Lanka.html,Universities and Colleges in Sri Lanka - CampusProgram.com,9,22,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,10/11/2013 18:42,8/1/2021 7:32,,,0,0,,10
2,0,2,0,http://www.chetna.pw/domain-list-128,Alexa top domain list || page 128,736,1505,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,2/6/2021 0:21,8/10/2021 15:28,,,0,0,,766
2,3,5,0,http://www.cjtaisangha.com/en/links/,Links,66,43,http://www.kln.ac.lk/,,">>> University of Kelaniya, Sri Lanka",,"Dofollow, Image",,6/21/2019 15:13,12/8/2020 20:14,,en,0,0,,31
2,11,6,0,http://www.dcde.ru/fgs.kln.ac.lk,"""fgs.kln.ac.lk"" ??? ""?????????????"".",30,7,http://fgs.kln.ac.lk/,,fgs.kln.ac.lk,"- ??, ????????, ?????? ???????? ""","Dofollow, Content",,5/19/2020 16:55,8/6/2021 10:06,,ru,0,0,,4
2,10,6,0,http://www.derekscope.co.uk/contact-us/,Contact Us – Derekscope,23,13339,http://www.kln.ac.lk/units/ictc/,Pingback:,Homepage,,Nofollow,,6/24/2020 3:42,6/26/2021 3:30,,en,0,0,,4476
2,4,5,0,http://www.doc-live.com/view/5S9GvgTM2ukoPgvLFgDnTMaLaclMFgSpayhM3MvLJM1qzZeJz5uoaElraWuMlgQMJ5jM3MjpzLeqzReYv4hWvMbMKx9qJqaLlHmGvHlHlHlH2cdnv54rJRhoaNhrKtyZyAbLauyWGWGIyOCIwVjZGRyZyAnG0LeAGNkYzAkpjO44N2O7PPP==,A Study on Customer Relationship Management Practices in ... at DOC-Live - Queen of DOC Search engine,3,2,http://www.kln.ac.lk/uokr/ICBI2011/MBS 501.pdf,,http://www.kln.ac.lk/uokr/ICBI2011/MBS 501.pdf,,Nofollow,,1/28/2021 20:59,2/15/2021 18:57,,,0,0,,2
2,0,0,0,http://www.echemis.com/,chemistry | Chemistry class Sri Lanka - Ravindra Senarathna,5,20,https://www.kln.ac.lk/,,?????? ????? ?????????,,Dofollow,,4/27/2021 20:22,8/18/2021 8:10,,,0,0,,13
2,4,5,0,http://www.governmentalstudies.com/blog/2016/10/20/presidential-debate-viewing-party-draws-large-crowd-and-laug.html,Presidential Debate Viewing Party Draws Large Crowd (and Laughter!) - Home - Governmental Studies at Johns Hopkins University,33,17,http://kln.ac.lk/blog/,PRESIDENT for the coming four (04) years. Please cast your,vote here,,Nofollow,,3/10/2019 16:22,8/18/2021 7:48,,en,0,0,,5
2,42,9,0,http://www.hayasoft.com/umedog/cgi-bin/imgboard/imgboard.cgi/Donne/entkalker,?E?????g???p?f????,18,31,http://www.cdce.kln.ac.lk/index.php?url=http://freedatingsiteall.com,,http://www.cdce.kln.ac.lk/index.php?url=http://freedatingsiteall.com,,Dofollow,,12/25/2020 20:50,12/25/2020 20:50,,ja,0,0,,27
2,7,8,2,http://www.indiansociety.in/domain-list-78,Alexa top domain list || page 78,1374,2388,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/26/2021 21:19,8/18/2021 0:50,,en,0,0,,1203
2,8,7,1,http://www.iobsl.org/council/past-presidents-of-the-institute-from-1982,"Past Presidents of the Institute (From 1982) - Institute of Biology, Sri Lanka",58,10,http://www.kln.ac.lk/,"2014 Prof. N. Deshappriya,",University of Kelaniya,,"Dofollow, Content",,8/23/2019 18:33,8/10/2021 7:46,,en,0,0,,6
2,2,6,1,http://www.ip-sl.org/ipho/ipho_committee.html,Sri Lankan Physics Olympiad Committee,1,11,http://www.kln.ac.lk/science/physics/staff/kalinga.html,,Prof. S.R.D. Kalingamudali,", Examination Coordinator-University of Kelaniya","Dofollow, Content",,9/2/2020 14:35,8/3/2021 0:14,,,0,0,,3
2,0,1,0,http://www.kamerabetrug.de/2011/06/4-vier-samsung-galaxy-s2-fur-1000-euro.html,Kamera Betrug: 4 (vier) Samsung Galaxy S2 für 1.000 Euro.,18,7,http://www.kln.ac.lk/fcms/dep/m/MContact.htm,E-Mail-Adresse nach Sri Lanka führt. Auf der Seite des „,Department of Marketing Management,” wird die Adresse zur Kontaktaufnahme angegeben. All dies wirkt,"Dofollow, Content",,8/9/2013 8:30,8/12/2021 2:49,,en,0,0,,5
2,0,3,0,http://www.kanchan.pw/domain-list-128,Alexa top domain list || page 128,736,1508,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,1/19/2021 7:24,8/12/2021 21:25,,,0,0,,767
2,0,0,0,http://www.kgmwalazhar.sch.lk/html/Links.html,:::: Important Links,14,38,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,11/16/2017 11:22,4/7/2021 20:16,,,0,0,,21
2,43,28,52,http://www.lankaweb.com/news/items/2016/10/30/death-of-king-bhumibol-adulyadej-evokes-recall-of-memorable-700-year-old-sri-lanka-thai-ties/,LankaWeb – Death of King Bhumibol Adulyadej evokes recall of memorable 700 year old Sri Lanka – Thai ties,212,10,http://repository.kln.ac.lk/xmlui/bitstream/handle/123456789/11494/141-152.pdf?sequence=1,,http://repository.kln.ac.lk/xmlui/bitstream/handle/123456789/11494/141-152.pdf?sequence=1,,"Dofollow, Content",,9/19/2017 18:05,8/17/2021 6:31,,en,0,0,,7
2,61,11,1,http://www.libdex.com/country/sri_lanka/kelaniya/library_25964.html,"University of Kelaniya library, Kelaniya, Sri Lanka – Academic library – Libdex.com",12,4,http://www.kln.ac.lk/Lib_Home_Page.html,Website:,http://www.kln.ac.lk/Lib_Home_Page.html,,Dofollow,,6/19/2019 12:13,8/11/2021 4:45,,,0,8,,2
2,7,7,1,http://www.list.net.in/domain-list-78,Alexa top domain list || page 78,1354,2383,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/27/2021 10:07,8/12/2021 19:26,,,0,0,,1204
2,3,6,0,http://www.mashpedia.net/Buddhist_mythology,Buddhist mythology - The Web Video Encyclopedia,674,87,http://www.kln.ac.lk/humanities/depts/sinhala/index.php?option=com_content&view=article&id=25&Itemid=26&limitstart=2,"""Archived copy"" . Archived from",the original,on 2017-07-02,Nofollow,,1/9/2019 21:41,5/5/2020 4:16,,en,0,0,,20
2,0,3,0,http://www.meezoom.com/fre/m-tag/philosophy/12,Recherche des meilleurs sites associés à 'philosophy' avec meeZoom,109,35,http://www.kln.ac.lk/,,"Welcome to University of Kelaniya, Sri Lanka",,Nofollow,,8/15/2020 5:08,8/11/2021 18:40,,,0,0,,21
2,15,9,2,http://www.msidevs.net/top/Top1M200000.html,,0,17418,http://kln.ac.lk/,fdlreporter.com krotov.info,kln.ac.lk,toserbavirtual.com imediapixel.com,"Dofollow, Content",,5/30/2020 2:48,8/8/2021 23:59,,,0,0,,10699
2,0,3,0,http://www.navya.pw/domain-list-133,Alexa top domain list || page 133,465,906,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/16/2021 20:13,8/16/2021 20:13,,en,0,0,,451
2,7,7,1,http://www.new.net.in/domain-list-78,Alexa top domain list || page 78,1356,2387,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/27/2021 20:48,8/17/2021 17:47,,,0,0,,1203
2,7,7,1,http://www.one.net.in/domain-list-78,Alexa top domain list || page 78,1338,2386,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/23/2021 18:49,8/18/2021 8:28,,,0,0,,1203
2,1,3,0,http://www.onemanarmy.in/domain-list-341,Alexa top domain list || page 341,1102,1983,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,9/29/2020 5:48,1/5/2021 0:27,,,0,0,,1017
2,0,2,0,http://www.openlibdir.com/library/visit.php?iid=17434,Open Library Directory,1,2,http://www.kln.ac.lk/lib_home_page.html,,Close Ads Banner(x),,Dofollow,,4/29/2016 3:53,7/24/2021 12:20,,,0,0,,1
2,27,7,0,http://www.paristamil.com/mobile/left_links.php,Paristamil mobile,37,268,http://www.kln.ac.lk/,,???.?????,,Dofollow,,1/5/2016 1:28,8/14/2021 1:04,,,0,0,,159
2,1,3,0,http://www.parouse.com/php/SummaryGet.php?FindGo=Acid_throwing,Parouse.com,588,284,http://www.kln.ac.lk/medicine/depts/forensic/images/stories/ques_1/chemical_assaults_worldwide.pdf,. PMID 17095164 . Archived from,the original,,Nofollow,,8/5/2020 11:41,10/30/2020 4:09,,,0,0,,104
2,36,8,0,http://www.popflock.com/learn?s=Sinhalese_people,"Sinhalese People Resource | Learn About, Share and Discuss Sinhalese People At Popflock.com",515,152,http://repository.kln.ac.lk/handle/123456789/11590,"Sugunaseela Thero, Yakkaduwe; Dhammissara Thero, Niwandama (2015).","""The Ethical Value of Great Chronicle (Mah?v?sa), the Prime, Heritable and Historical Record of Asians""",.University of Kelaniya.,Nofollow,,1/30/2018 22:41,7/2/2021 16:01,,en,0,0,,54
2,1,4,0,http://www.pranjali.pw/domain-list-133,Alexa top domain list || page 133,482,908,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/17/2021 15:22,8/17/2021 15:22,,en,0,0,,451
2,0,1,0,http://www.priti.pw/domain-list-133,Alexa top domain list || page 133,474,906,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/16/2021 21:09,8/16/2021 21:09,,en,0,0,,451
2,0,2,0,http://www.priyasha.pw/domain-list-133,Alexa top domain list || page 133,467,906,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/17/2021 8:46,8/17/2021 8:46,,en,0,0,,451
2,1,4,0,http://www.qz54.com/qzxx/shijiemingxiao/8895.html,??????-????????-???,16,4,http://www.kln.ac.lk/,,??????,,Nofollow,,8/6/2021 9:05,8/6/2021 9:05,,zh-cn,0,0,,3
2,88,12,0,http://www.rasika1.narod.ru/lanlinks.htm,"Hi, I am Rasika Priyanga Wickramanayake - From Sri Lanka...? Many thanks for visiting my home page.!???",31,141,http://www.kln.ac.lk/,,Univerisity of Kelaniya,,Dofollow,,10/8/2019 21:04,6/27/2021 2:34,,en,0,2,,77
2,0,3,0,http://www.reyhana.pw/domain-list-133,Alexa top domain list || page 133,484,908,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,8/18/2021 10:15,8/18/2021 10:15,,en,0,0,,451
2,7,4,0,http://www.seohelper.pw/domain-list-78,Alexa top domain list || page 78,1266,2385,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/25/2021 15:04,8/1/2021 17:13,,,0,0,,1204
2,9,6,0,http://www.sitesxray.com/sites/kln.ac.lk,Sites X-Ray - Find out websites by technologies - kln.ac.lk,37,7,http://kln.ac.lk/,Go to,kln.ac.lk,,"Nofollow, Content",,6/8/2020 19:40,6/18/2021 11:34,,en,0,0,,6
2,41,8,0,http://www.slemb.com/third.php?menu_code=136&lang=en,Education_Embassy of Sri Lanka in China,124,48,http://www.kln.ac.lk/,,University of Kelaniya,,Dofollow,,4/12/2019 12:34,8/17/2021 16:11,,,0,2,,15
2,42,9,0,http://www.slguardian.org/2018/11/sri-lanka-mithree-to-be-pm-candidate.html,Sri Lanka: Mithree to be PM Candidate?,29,14,http://hu.kln.ac.lk/depts/english/index.php?option=com_content&view=article&id=48&Itemid=34,,Click here to read her profile,,"Dofollow, Content",,2/13/2020 23:38,8/11/2021 7:21,,en,0,0,,8
2,6,6,0,http://www.slinqs.com/en/site/gov.lk,gov.lk Site and Domain Review | slinqs!,76,40,http://www.kln.ac.lk/,,kln.ac.lk,,Nofollow,,11/24/2020 23:04,8/3/2021 12:47,,,0,0,,23
2,41,8,0,http://www.srilankaguardian.org/2018/11/sri-lanka-mithree-to-be-pm-candidate.html,Sri Lanka: Mithree to be PM Candidate?,22,22,http://hu.kln.ac.lk/depts/english/index.php?option=com_content&view=article&id=48&Itemid=34,,Click here to read her profile,,"Dofollow, Content",,1/28/2019 11:00,8/1/2021 7:52,,en,0,0,,10
2,31,9,1,http://www.stuartxchange.com/KablingParang.html,Kabling-parang / Anisomeles indica / MALABAR CATMINT: Philippine Medicinal Herbs / StuartXchange,22,43,http://repository.kln.ac.lk/handle/123456789/1572,,Diuretic activity of leaf and stem decoctions of Anisomeles indica,"/ Dharmasiri, M.G.; Ratnasooriya, W.D.; Thabrew, M.I. / Journal of",Dofollow,,11/10/2020 21:28,8/10/2021 14:48,,,0,0,,28
2,7,7,1,http://www.surekha.co.in/domain-list-78,Alexa top domain list || page 78,1363,2387,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/28/2021 23:22,8/13/2021 13:22,,,0,0,,1204
2,4,5,0,http://www.suvarna.pw/domain-list-128,Alexa top domain list || page 128,736,1507,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,2/15/2021 11:58,8/13/2021 1:14,,,0,0,,767
2,2,4,0,http://www.tallysolutions.lk/clients/,Clients – Tally Solution in Sri Lanka,8,72,http://www.kln.ac.lk/?lang=si,,,,"Dofollow, Image",,11/25/2019 19:33,8/12/2021 5:46,,en,0,0,,54
2,7,10,4,http://www.theamericanpapers.com/2019/12/05/slot-machine-queues-and-even-take-care-of-table/,Slot Machine Queues and even Take care of Table: Just what exactly Can be Many people together with Methods to Implement These individuals? – The American Papers,2393,5,https://www.kln.ac.lk/index.php/en/courses/course/bachelor-of-commerce-special-degree,Just what is a Slot System Pay Table.Every slot appliance,sneak a peek at this website,most people enjoy will change ultimately profile and also form.,"Dofollow, Content",,12/10/2019 3:30,8/15/2021 7:46,,en,0,0,,4
2,9,7,1,http://www.toplist.co.in/domain-list-78,Alexa top domain list || page 78,1400,2384,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/29/2021 2:18,8/11/2021 17:00,,,0,0,,1204
2,0,0,0,http://www.topmillion.pw/domain-list-128,Alexa top domain list || page 128,737,1514,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,4/22/2021 18:34,7/31/2021 23:45,,,0,0,,767
2,7,5,0,http://www.topwebsite.pw/domain-list-78,Alexa top domain list || page 78,1298,2384,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,3/25/2021 19:41,8/1/2021 8:06,,,0,0,,1204
2,0,2,0,http://www.topwebsites.pw/domain-list-128,Alexa top domain list || page 128,736,1516,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,1/18/2021 19:53,7/31/2021 10:01,,,0,0,,767
2,7,6,0,http://www.tws41.jp/blog/2009/07/1in.html,?1?????????in????? - ????????????????????????????????,71,1013,http://www.kln.ac.lk/vision-mission/,,kasun,,Nofollow,,6/20/2016 19:08,8/10/2021 18:35,,,0,0,,826
2,0,3,0,http://www.urldirectory.pw/domain-list-128,Alexa top domain list || page 128,738,1512,http://kln.ac.lk/,,kln.ac.lk,,Nofollow,,4/3/2021 17:24,8/3/2021 7:51,,,0,0,,767
